Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Price_Range_Pct,Typical_Price,VWAP,RSI_14,MACD_12_26_9,SMA_20,SMA_50,EMA_20,EMA_50,BB_Upper,BB_Lower,BB_Middle,ATR_14,Volatility_20,Volume_MA_20,Volume_MA_50,OBV,CCI_20,ADX_14,MFI_14,ROC_10,ROC_20,returns
2010-09-07,QQQ,40.11475430881103,40.298605503372414,39.94841322892876,40.00969696044922,51195200,-0.0067374746743342,0.3501922744436569,0.8752685000084667,40.08557189758346,38.98401686702665,52.30776824934062,0.1099357767039492,153.16905517578124,154.77638610839844,39.13714149591705,39.08996530740709,160.0909073191759,145.85672781231264,153.16905517578124,0.7228984585147852,0.0100074195441475,0.0,0.0,130728000,65.23392035298596,-210.93476094517047,38.666763592004024,2.7428353678695925,2.070731468608048,-0.006737474674334387
2010-09-08,QQQ,40.12351991113502,40.66632022740087,40.11476318200207,40.4912223815918,66879800,0.0120352179027645,0.5515570453987948,1.3621644716005037,40.42410193033158,39.06200159795972,54.654470213928505,0.1789242851930979,153.16905517578124,154.77638610839844,39.29159409878585,39.19702131486584,160.0909073191759,145.85672781231264,153.16905517578124,0.7254005636148066,0.0100074195441475,0.0,0.0,197607800,65.23392035298596,-210.93476094517047,39.04032824071824,5.956495524974495,2.070731468608048,0.012035217902764517
2010-09-09,QQQ,40.85016119943086,40.88518142773692,40.55249593825498,40.648799896240234,61476400,0.0038916462724543,0.3326854894819391,0.8184386509101108,40.695492420744046,39.13945745199096,61.19847738201203,0.2398747247648458,153.16905517578124,154.77638610839844,39.44354249631819,39.30396069918671,160.0909073191759,145.85672781231264,153.16905517578124,0.6916312848277499,0.0100074195441475,0.0,0.0,259084200,65.23392035298596,-210.93476094517047,46.26452863131862,5.355139487428033,2.070731468608048,0.0038916462724543077
2010-09-10,QQQ,40.69257677113566,40.85891785934373,40.49121545181652,40.79763412475586,66995700,0.0036614667319954,0.3677024075272044,0.901283653857967,40.7159224786387,39.21691773114047,61.79791095999393,0.2936591406068487,39.31411952972413,154.77638610839844,39.59264936995284,39.410322439563195,41.040307629586465,37.58793142986178,39.31411952972413,0.68725388213777,0.0100074195441475,68174540.0,0.0,326079900,139.81787650301777,-210.93476094517047,53.1035339628369,7.028039725103835,2.070731468608048,0.003661466731995411
2010-09-13,QQQ,41.112811356155255,41.471760391745846,41.09530123981996,41.366703033447266,64523400,0.0139485762079056,0.3764591519258857,0.9100535559275724,41.31125488833769,39.31154827061879,68.8951926232042,0.3693440041181262,39.424868202209474,154.77638610839844,39.78513692447784,39.54531399318163,41.37666190450702,37.47307449991193,39.424868202209474,0.6803751764902647,0.0123755285451014,69081345.0,0.0,390603300,163.76093037373315,-210.93476094517047,60.05118838992756,7.215828741525907,5.65740894018361,0.013948576207905683
2010-09-14,QQQ,41.314161895343815,41.76066139600858,41.21786129021816,41.54179000854492,91405800,0.0042325581266673,0.5428001057904197,1.3066362948702226,41.50677089825722,39.443609241553354,78.3583637745901,0.4352833457581297,39.54087028503418,154.77638610839844,39.973241573714255,39.67908771061767,41.70595636397332,37.37578420609504,39.54087028503418,0.6559873058105252,0.0123767913660572,70877990.0,0.0,482009100,151.39666441935088,-210.93476094517047,68.4708696679549,8.805302218882884,5.915191836094764,0.004232558126667341
2010-09-15,QQQ,41.43673339573159,41.84820934028928,41.31416261126958,41.80443572998047,67108200,0.006322445936526,0.5340467290196997,1.2774881892179273,41.65560256051311,39.53717385014173,77.96371553840316,0.4991056884273845,39.64505310058594,154.77638610839844,40.16703306867634,39.81764605611581,42.03540076346243,37.254705437709454,39.64505310058594,0.6322243030271599,0.012192151032685,71387045.0,0.0,549117300,138.70812403745634,-210.93476094517047,68.02254669779319,9.871133705372674,5.245758873606923,0.006322445936526089
2010-09-16,QQQ,41.72563692922822,42.00579200951457,41.62057960904884,41.97077178955078,66885800,0.0039789093349973,0.3852124004657327,0.9178110957722174,41.8657144693714,39.631370646678874,85.2565933310104,0.5542191262116063,39.74967384338379,154.77638610839844,40.35591874272426,39.95446119699343,42.35638566622935,37.14296202053823,39.74967384338379,0.608461055223333,0.0121922193044346,71639565.0,0.0,616003100,131.067997122443,-210.93476094517047,76.55722547621029,7.104522734283897,5.246993649817025,0.003978909334997338
2010-09-17,QQQ,42.2445700947561,42.2445700947561,41.902331690896496,42.11294174194336,76372600,0.0033873561607455,0.3422384038596036,0.8126680058513778,42.086614509198654,39.739773242360144,84.33366178831868,0.6004422742013631,39.8916072845459,154.77638610839844,40.5381843554138,40.08835927352273,42.691311144514856,37.09190342457694,39.8916072845459,0.5584904744589707,0.0114516435127366,71309720.0,0.0,692375700,124.79221138258876,-210.93476094517047,87.16645843784454,6.280067898142004,7.227807448194675,0.0033873561607455915
2010-09-20,QQQ,42.27090921520506,42.93783847667784,42.218259195507,42.8500862121582,84475000,0.0175039890286425,0.7195792811708372,1.6792948271050738,42.66872796144768,39.8761501848556,92.64521981088106,0.6811476625591055,40.06777114868164,154.77638610839844,40.77598986573459,40.25585690024799,43.14724647427302,36.98829582309027,40.06777114868164,0.5767640243078637,0.011850327565158,72243135.0,0.0,776850700,137.14595158122717,-210.93476094517047,87.72802846601465,6.377673601437045,8.958970683423596,0.017503989028642586
2010-09-21,QQQ,42.87639938478884,43.1484333382178,42.65701543652245,42.8412971496582,82272000,-0.0002051118977096,0.4914179016953497,1.1470658789314234,42.882248641466155,40.00655532622629,94.76594328536684,0.735446222017373,40.26275634765625,154.77638610839844,40.9868230577555,40.40937237326735,43.53010146070301,36.99541123460949,40.26275634765625,0.5699671742242423,0.0114338737961369,72876125.0,0.0,694578700,130.20518643138567,-1881.6681442517795,94.85267495410412,7.077284769260077,10.01423840686578,-0.00020511189770966443
2010-09-22,QQQ,42.66579900566976,43.01681474158165,42.49029113771382,42.72722625732422,88315900,-0.0026626386202895,0.5265236038678296,1.2322906258806676,42.74477737887323,40.12839254611594,90.89273267366866,0.7610559054091581,40.48837013244629,154.77638610839844,41.163281123445266,40.544279498895335,43.78337132937952,37.193368935513064,40.48837013244629,0.5169004172393511,0.0101955143418211,73337130.0,0.0,606262800,111.8331067875494,-1708.2197942396508,85.57052983953774,5.522194056430755,11.807618823256956,-0.0026626386202895924
2010-09-23,QQQ,42.44639575297255,43.13964967577923,42.40251964277029,42.70965576171875,85040000,-0.0004112248124802,0.7371300330089454,1.7259095627496142,42.75060836008942,40.236124496454494,89.46421774815306,0.7709202517883611,40.69472064971924,154.77638610839844,41.31910828384104,40.66796341599578,44.00408912661411,37.38535217282436,40.69472064971924,0.5351585159450646,0.0102362971313448,73226735.0,0.0,521222800,102.1596373410573,-1792.4255970135605,86.24647480651713,5.069905804695435,10.69654581984612,-0.00041122481248023757
2010-09-24,QQQ,43.192319387803224,43.60475899707136,43.13089214073065,43.57843399047851,79495900,0.020341494523083,0.4738668563407131,1.0873884464142256,43.43802837609351,40.354548223825766,90.00669262875905,0.8327727798677671,40.96771030426025,154.77638610839844,41.54552668001888,40.83128236831463,44.28308969427157,37.652330914248935,40.96771030426025,0.5515694578465923,0.009933072923177,72641580.0,0.0,600718700,122.07240168740232,-1888.0815529618503,86.52691669724184,6.816081190441572,14.32315780930497,0.02034149452308287
2010-09-27,QQQ,43.5521055928621,43.657408958568325,43.306393276169395,43.341495513916016,43859800,-0.005437058078183,0.3510156823989305,0.8098836420774337,43.43509924955125,40.4161520754508,90.76555573291662,0.8541038214279411,41.20565280914307,154.77638610839844,41.72461842459533,40.96980040473644,44.483160089239064,37.92814552904707,41.20565280914307,0.5516282727005404,0.0102049618457239,69356130.0,0.0,556858900,111.98844536779512,-1944.8475941229412,86.82227499121689,4.773869647943712,12.334172647608924,-0.005437058078182955
2010-09-28,QQQ,43.446790924487146,43.473119271743194,42.63945968933957,43.323936462402344,104922900,-0.0004051325711184,0.8336595824036266,1.9242470801957217,43.1455051411617,40.54076073170109,89.09812717517784,0.859597786785649,41.462853050231935,154.77638610839844,41.88338900590628,41.097664341257264,44.541945675575505,38.383760424888365,41.462853050231935,0.5642737238042531,0.0095885346189747,72133615.0,0.0,451936000,91.25046581075446,-1921.4322817400223,77.28090294398487,4.290008816401132,13.473059276784856,-0.00040513257111840506
2010-09-29,QQQ,43.26251610347462,43.46434894432202,43.09578549952247,43.25374221801758,81679200,-0.0016202185239025,0.3685634447995483,0.8520960867196855,43.271292220620694,40.63447583165299,86.84306506331956,0.848763724927224,41.72310981750488,154.77638610839844,42.01888252098168,41.21302894954001,44.44647420272179,38.99974543228798,41.72310981750488,0.5624597522795695,0.00949864810673,72614230.0,0.0,370256800,92.05069839447012,-1925.6370241439815,77.79132046260064,3.4668725046268825,13.680225830326078,-0.0016202185239025946
2010-09-30,QQQ,43.47312327656947,43.736383340650775,42.779869208046456,43.0606803894043,122458600,-0.0044634711059257,0.956514132604319,2.2213168114261452,43.19231097936717,40.75965193870684,81.611962631165,0.8161243204856063,41.91680679321289,154.77638610839844,42.12151690492872,41.310497749754006,44.423007387328894,39.41060619909689,41.91680679321289,0.6045177326422204,0.0080309629219509,74561005.0,0.0,247798200,80.82813994291561,-1955.3840818886413,68.06279277307735,2.596827633569664,9.885842577450685,-0.004463471105925709
2010-10-01,QQQ,43.42048825784106,43.4643643957912,42.80621228393472,43.0080451965332,77675400,-0.0012223493078861,0.6581521118564808,1.5302999911968405,43.092873958753046,40.82989816634263,76.7932179410219,0.7772531826941957,42.085984230041504,154.77638610839844,42.20856925652036,41.39885207970757,44.38923781991729,39.78273064016572,42.085984230041504,0.6033767215612558,0.0079878791146745,76353935.0,0.0,170122800,68.4934529769984,-1917.511159666915,61.702325457256194,2.125483088013167,8.539032767245924,-0.001222349307886117
2010-10-04,QQQ,42.88517668335339,43.04313340648081,42.29722926201641,42.542938232421875,71359900,-0.0108144176743196,0.7459041444644043,1.7532971991482067,42.627766966973034,40.878287162004945,64.92913857030226,0.7029219079787197,42.199076652526855,154.77638610839844,42.241305719474376,41.457645266396526,44.345996418899055,40.052156886154656,42.199076652526855,0.6178841528951118,0.0080905842175877,76719875.0,0.0,98762900,32.210769185736645,-1788.2314088843057,54.829530577531024,-0.7167966435716961,5.61516200755229,-0.010814417674319676
2010-10-05,QQQ,43.025585419291474,43.66618624414394,42.999260412698625,43.57843399047851,99301300,0.0243400150784012,0.6669258314453117,1.5304033907942374,43.41462688244036,40.96985188969342,71.49857567769726,0.7148934290871338,42.37751350402832,154.77638610839844,42.37186930889479,41.56531927709437,44.3438863511275,40.41114065692914,42.37751350402832,0.6599699588024234,0.0090916702865095,79125180.0,0.0,198064200,83.70762834920889,-1726.9404099538503,56.19974091541823,1.720622132997655,8.919680230412892,0.024340015078401
2010-10-06,QQQ,43.52577142389302,43.62230089102896,42.920272967585504,43.20108413696289,81831200,-0.0086590962309034,0.7020279234434597,1.6250238563869832,43.24788599852579,41.035665127347386,64.18435318322113,0.6874258276641498,42.513006591796874,154.77638610839844,42.45264340696215,41.64741959430251,44.29711552036779,40.72889766322596,42.513006591796874,0.6825996390151181,0.0093415730984827,79872750.0,0.0,116233000,66.92609211327968,-1679.9442550348542,49.85834650952096,1.1090302861806856,6.692467147158927,-0.008659096230903218
2010-10-07,QQQ,43.44679153864651,43.47311988627473,42.9992497993636,43.359039306640625,75693300,0.003656277911382,0.473870086911127,1.092898031157604,43.27713633075965,41.09400577705603,64.31424136803793,0.670057695986479,42.648518562316895,154.77638610839844,42.54074436262073,41.732394517954795,44.23747366721239,41.0595634574214,42.648518562316895,0.6920019020902269,0.0093409173756272,80583595.0,0.0,191926300,67.16105852300198,-1652.902101926276,49.91911384794026,1.5204607326850113,6.667452464324958,0.003656277911382011
2010-10-08,QQQ,43.37659466633955,43.76270921148761,43.069458476736926,43.65740585327149,83223900,0.0068812997566845,0.6932507347506842,1.5879338710152315,43.49652451383201,41.160846583149805,60.31356786270538,0.671564466107732,42.791507148742674,154.77638610839844,42.649070526477814,41.82697694739561,44.18138504517494,41.40162925231041,42.791507148742674,0.6825986163770986,0.0093756363501672,81395005.0,0.0,275150200,88.48907383947396,-1760.5166075370907,49.93440920416349,0.1812177620017813,7.009650902232896,0.006881299756684722
2010-10-11,QQQ,43.68373497596115,43.89434505979044,43.543329369252874,43.67496109008789,46880000,0.0004021136041707,0.3510156905375652,0.8037000646973188,43.7042118397104,41.20009027377251,60.62631771396563,0.6663850945789065,42.90692005157471,154.77638610839844,42.7484151721975,41.916883098778264,44.176804756653794,41.63703534649562,42.90692005157471,0.6725698870086855,0.0090601086415851,80512835.0,0.0,322030200,108.46862047513775,-617.4271915943148,48.432383456384805,0.7693910240471662,5.579990396561869,0.00040211360417052866
2010-10-12,QQQ,43.60476457430542,44.06108371630532,43.227423809719625,43.973331451416016,88571700,0.0068316113828397,0.8336599065856944,1.8958306752508949,43.75394632581365,41.27243141818591,65.17073515083005,0.6776243838080873,43.02849712371826,154.77638610839844,42.8668435532427,42.01599607302752,44.21063769598354,41.84635655145298,43.02849712371826,0.6945081943456758,0.0091009303849754,80371130.0,0.0,410601900,110.62242706279856,-595.1332365104772,56.17833079047076,1.4989288648256467,5.853241861679381,0.00683161138283972
2010-10-13,QQQ,44.25412864233163,44.53493981771456,44.12249693932508,44.333106994628906,71122900,0.008181675832553,0.4124428783894771,0.9303270317585588,44.33018125055619,41.340435915280295,68.24454093058827,0.7063895395037321,43.154930686950685,154.77638610839844,43.00840154788834,42.1266780103328,44.32669402584007,41.9831673480613,43.154930686950685,0.68197093243779,0.0091472438151859,80571865.0,0.0,481724800,189.57871276407,-485.6925889533075,55.74601618056812,2.4954251846484463,6.048810898875441,0.008181675832553026
2010-10-14,QQQ,44.359445764333636,44.43842414114392,44.02598113474195,44.245365142822266,68464000,-0.0019791496187548,0.4124430064019719,0.9321722288213068,44.23659013956938,41.40113898657319,59.090946907771865,0.7140401054884791,43.268660354614255,154.77638610839844,43.1276664936798,42.22702368668502,44.39723799164779,42.14008271758072,43.268660354614255,0.6474952017984583,0.0092098120960024,80650775.0,0.0,413260800,167.4973283262184,-381.8864513973024,49.11359759934344,2.751198408164209,5.41946992225141,-0.001979149618754894
2010-10-15,QQQ,44.7894494622449,45.193115319946706,44.42965974602634,45.18434143066406,104654000,0.021222025963868,0.7634555739203677,1.689646345940219,44.93570549887903,41.51086825426379,71.0844993090999,0.7845878449397716,43.422230339050294,154.77638610839844,43.3257323621748,42.36595692978419,44.712884128041345,42.13157655005924,43.422230339050294,0.6901190942788519,0.0101018830006509,82064845.0,0.0,517914800,240.6031032933425,-321.76123237723965,55.60299560097045,5.060207280256222,7.293244218229645,0.02122202596386802
2010-10-18,QQQ,45.19308975387915,45.38614868423253,45.017581939697266,45.017581939697266,72399400,-0.0036906478148561,0.3685667445352649,0.8187173292181127,45.140437521209016,41.58718012942521,68.73773443322847,0.8179065443635523,43.53060512542724,154.77638610839844,43.48849064409218,42.48956918809543,44.97394811313104,42.08726213772344,43.53060512542724,0.6568981772882546,0.0096659575998071,81461065.0,0.0,445515400,215.11143896621132,-301.10205356785906,63.53355723386285,5.816814282445283,5.05832290933422,-0.003690647814856174
2010-10-19,QQQ,44.59635925292969,45.01757594233068,44.245343671329195,44.59635925292969,105739800,-0.0093568483383186,0.7722322710014851,1.7316038437616508,44.61975962219652,41.6775278974167,63.78351409332682,0.8018745128031242,43.61835823059082,154.77638610839844,43.59496657701734,42.5870609560994,45.098191747631304,42.13852471355034,43.61835823059082,0.6857320932574348,0.0100119014333067,82634455.0,0.0,339775600,122.8871182349511,-285.58392068935444,55.1647379658779,2.3358463561898053,4.096659578584881,-0.009356848338318624
2010-10-20,QQQ,44.719225812344305,45.25452321285566,44.640247452473226,44.92105865478515,80861400,0.007280849990779,0.6142757603824336,1.3674561080652508,44.93860977337135,41.75016964310086,68.59630565408348,0.8054513694905552,43.72804985046387,154.77638610839844,43.72230483249869,42.694309658412024,45.25426474553864,42.201834955389096,43.72804985046387,0.6644213666375529,0.0100121003470824,82261730.0,0.0,420637000,136.44540108006558,-236.8671495300246,64.33889695259684,3.9813225806309194,5.134506940021352,0.007280849990778826
2010-10-21,QQQ,45.20186755021193,45.377375379583206,44.57004405102211,45.008811950683594,85885400,0.0019535001740011,0.8073313285610979,1.7937183710729696,44.98541046042964,41.82494419431627,69.86019191898538,0.8058927483052187,43.84300765991211,154.77638610839844,43.84574477433806,42.79995104371468,45.39242151387577,42.293593805948454,43.84300765991211,0.675077024973597,0.0099891780694257,82304000.0,0.0,506522400,120.3592883492334,-230.0929947076398,71.39040970844873,3.804910510990725,5.383223413909153,0.0019535001740011992
2010-10-22,QQQ,45.01758996796729,45.35982842551228,44.938611604877394,45.31595230102539,47406900,0.0068240048343939,0.4212168206348892,0.9295111307312371,45.20479744380503,41.86751988911341,78.41691014297409,0.8210417483575156,43.929883575439455,41.76766807556152,43.98671040244776,42.91405607846122,45.60646303981964,42.25330411105927,43.929883575439455,0.6518850732714887,0.0091530415368667,80699550.0,75267528.0,553929300,121.06385598907158,-227.94997727971665,77.05264960074734,3.799003663497845,3.987105894916983,0.0068240048343939375
2010-10-25,QQQ,45.50021805570501,45.83368251027532,45.50021805570501,45.53532028198242,51413900,0.004840855588774,0.3334644545703042,0.7323204328097165,45.623073615987586,41.91813542720947,74.08158858323162,0.8407016493048545,44.039574813842776,41.89533988952637,44.135097896095495,43.032209972335835,45.83679178395808,42.24235784372747,44.039574813842776,0.6086338016663362,0.0090009975171889,81077255.0,75368060.0,605343200,135.83792883202392,-229.68297428804476,76.09740569778621,4.259555464874228,5.061719126332447,0.004840855588774007
2010-10-26,QQQ,45.30716418890644,45.76348310486235,45.12287916787215,45.65817642211914,60498300,0.0026980405403085,0.6406039369902032,1.4030431944274109,45.51484623161789,41.97428476516029,82.25766386948536,0.8561278456494179,44.156286811828615,42.024068450927736,44.28095413476592,43.14988629977384,46.057961756973995,42.254611866683234,44.156286811828615,0.6042463740625321,0.0089748072765271,78856025.0,75468568.0,665841500,112.20883781951446,-230.0507573422532,77.38474363152268,3.8315154096628494,5.387875964924175,0.002698040540308533
2010-10-27,QQQ,45.42125474003872,45.833697666351654,45.33350249286023,45.7985954284668,57483400,0.0030754405311648,0.5001951734914272,1.0921626936631412,45.655265195892895,42.028087851251215,82.17559260567384,0.869455263462946,44.28352947235108,42.145624771118165,44.42621327533124,43.26792115692982,46.26961385286888,42.297445091833275,44.28352947235108,0.6061267373896965,0.0089180367177238,77646235.0,75479694.0,723324900,110.8731253498828,-228.63879450947027,77.06295860761188,3.3056298851678476,5.883544590482038,0.003075440531164819
2010-10-28,QQQ,45.99166347164696,46.02676571646374,45.49146819937791,45.89513397216797,61220000,0.0021078931089044,0.5352975170858301,1.1663491763864309,45.80445596266987,42.085972107349136,81.17328333763781,0.8775520972676105,44.42525215148926,42.26596031188965,44.56674234140056,43.38437533433536,46.448107135992935,42.40239716698559,44.42525215148926,0.5948443646993498,0.0087519701442886,74584305.0,75467386.0,784544900,110.14692232722192,-231.3890095223266,76.64679117857835,3.7286816913371954,6.582463530838983,0.0021078931089044683
2010-10-29,QQQ,45.89513263800527,46.061866622270905,45.78105201943419,45.78982925415039,46668700,-0.0022944636806472,0.2808146028367133,0.6132685083364016,45.87758263195183,42.129764335211654,78.75864730610738,0.8655850123282534,44.564341354370114,42.39627143859863,44.68370261011604,43.490457670228544,46.55925092141923,42.569431787321,44.564341354370114,0.589830001292146,0.0087838924814016,73033970.0,74741370.0,737876200,105.45280794815928,-234.9280033153687,76.69457757752453,1.340039058476611,6.468055092728144,-0.0022944636806472296
2010-11-01,QQQ,45.95654519042975,46.29000970475909,45.614306791724985,45.82491683959961,60555600,0.0007662746513963,0.6757029130341081,1.4745316732363372,45.909744445361234,42.185576793471455,77.12037332963818,0.8490909254871397,44.72844028472901,42.52623359680176,44.79279119336595,43.592908604035635,46.55616914012277,42.90071142933524,44.72844028472901,0.5785473588956042,0.008173673942269,72493755.0,74636348.0,798431800,101.28491890652502,-237.36842169519213,76.1139169298493,1.7933768654740254,7.714508549568272,0.000766274651396337
